# AUTOGEN TABLE - DO NOT EDIT
# 20230928T1537
# Samples in batch: 16
sample	read_type	source	statistic	value	rel_path	batch_number
HG02492	ont	20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	16442498260.0	20211013_ONT_Rebasecalled/HG02492/20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	10959830637.0	20211013_ONT_Rebasecalled/HG02492/20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	255847.0	20211013_ONT_Rebasecalled/HG02492/20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	57936.0	20211013_ONT_Rebasecalled/HG02492/20220412_220407_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.1	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	9.1	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	137934.0	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	194243.0	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	42331388446.0	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	27303263345.0	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	694368.0	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	147326.0	20211013_ONT_Rebasecalled/HG02492/20220419_220412_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	29.9	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	10.1	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	77035.0	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	135350.0	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	89782803338.0	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	30359050789.0	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	2011782.0	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	219561.0	20211013_ONT_Rebasecalled/HG02492/20230626_230620_23-lee-007_PCA100115_3D-run14_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG02492	ont	all	cov_xfold_grt_0bp_at_3Gbp	66.1	full_dataset	2
HG02492	ont	all	cov_xfold_grt_100kbp_at_3Gbp	34.4	full_dataset	2
HG02492	ont	all	length_N50_grt_0bp	104247.0	full_dataset	2
HG02492	ont	all	length_N50_grt_100kbp	173196.0	full_dataset	2
HG02492	ont	all	total_length_grt_0bp	198249189004.0	full_dataset	2
HG02492	ont	all	total_length_grt_100kbp	103188853535.0	full_dataset	2
HG02492	ont	all	total_num_grt_0bp	3693856.0	full_dataset	2
HG02492	ont	all	total_num_grt_100kbp	603099.0	full_dataset	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.8	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.8	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	length_N50_grt_0bp	15693.0	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	total_length_grt_0bp	41536740986.0	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	total_length_grt_15kbp	23304242482.0	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	total_num_grt_0bp	2688836.0	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	total_num_grt_15kbp	1219280.0	20220831_JAX_HiFi/HG03009/m64039_220126_024139/JAX_HiFi_HG03009_m64039_220126_024139.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.9	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.7	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	length_N50_grt_0bp	15583.0	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	total_length_grt_0bp	41625561858.0	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	total_length_grt_15kbp	22972077532.0	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	total_num_grt_0bp	2709608.0	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	total_num_grt_15kbp	1205042.0	20220831_JAX_HiFi/HG03009/m64119_220119_065557/JAX_HiFi_HG03009_m64119_220119_065557.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.2	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.3	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	length_N50_grt_0bp	15647.0	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	total_length_grt_0bp	39490937833.0	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	total_length_grt_15kbp	22018204607.0	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	total_num_grt_0bp	2560276.0	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	total_num_grt_15kbp	1153388.0	20220831_JAX_HiFi/HG03009/m64119_220126_013959/JAX_HiFi_HG03009_m64119_220126_013959.fastq.gz	2
HG03009	hifi	all	cov_xfold_grt_0bp_at_3Gbp	40.9	full_dataset	2
HG03009	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	22.8	full_dataset	2
HG03009	hifi	all	length_N50_grt_0bp	15641.0	full_dataset	2
HG03009	hifi	all	total_length_grt_0bp	122653240677.0	full_dataset	2
HG03009	hifi	all	total_length_grt_15kbp	68294524621.0	full_dataset	2
HG03009	hifi	all	total_num_grt_0bp	7958720.0	full_dataset	2
HG03009	hifi	all	total_num_grt_15kbp	3577710.0	full_dataset	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	16.5	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	11.1	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	148581.0	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	210641.0	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	49547872178.0	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	33209841754.0	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	748358.0	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	168551.0	20211013_ONT_Rebasecalled/HG03009/20220223_220216_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	8.8	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	5.2	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	121182.0	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	186703.0	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	26447818108.0	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	15542420406.0	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	506563.0	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	86010.0	20211013_ONT_Rebasecalled/HG03009/20220226_220223_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	15.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	10.1	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	144017.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	196432.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	45095754941.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	30189339176.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	678162.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	161736.0	20211013_ONT_Rebasecalled/HG03009/20220307_220302_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	36.2	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	17.7	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	97681.0	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	163443.0	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	108637433305.0	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	53014681852.0	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	2272695.0	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	326232.0	20211013_ONT_Rebasecalled/HG03009/20230801_230726_23-lee-007_PCA100115_2C-run16_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03009	ont	all	cov_xfold_grt_0bp_at_3Gbp	76.6	full_dataset	2
HG03009	ont	all	cov_xfold_grt_100kbp_at_3Gbp	44.0	full_dataset	2
HG03009	ont	all	length_N50_grt_0bp	117291.0	full_dataset	2
HG03009	ont	all	length_N50_grt_100kbp	182893.0	full_dataset	2
HG03009	ont	all	total_length_grt_0bp	229728878532.0	full_dataset	2
HG03009	ont	all	total_length_grt_100kbp	131956283188.0	full_dataset	2
HG03009	ont	all	total_num_grt_0bp	4205778.0	full_dataset	2
HG03009	ont	all	total_num_grt_100kbp	742529.0	full_dataset	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.6	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	9.6	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	length_N50_grt_0bp	17309.0	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	total_length_grt_0bp	40938319913.0	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	total_length_grt_15kbp	28901762246.0	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	total_num_grt_0bp	2427090.0	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	total_num_grt_15kbp	1481992.0	20220831_JAX_HiFi/HG03065/m64039_220123_061725/JAX_HiFi_HG03065_m64039_220123_061725.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.5	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	9.2	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	length_N50_grt_0bp	16956.0	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	total_length_grt_0bp	40643311989.0	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	total_length_grt_15kbp	27606365142.0	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	total_num_grt_0bp	2447262.0	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	total_num_grt_15kbp	1427300.0	20220831_JAX_HiFi/HG03065/m64119_220116_090326/JAX_HiFi_HG03065_m64119_220116_090326.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.3	20220831_JAX_HiFi/HG03065/m64119_220121_210303/JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	10.2	20220831_JAX_HiFi/HG03065/m64119_220121_210303/JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	length_N50_grt_0bp	17484.0	20220831_JAX_HiFi/HG03065/m64119_220121_210303/JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	2
HG03065	hifi	JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	total_length_grt_0bp	42755461087.0	20220831_JAX_HiFi/HG03065/m64119_220121_210303/JAX_HiFi_HG03065_m64119_220121_210303.fastq.gz	2
