# AUTOGEN TABLE - DO NOT EDIT
# notebooks/plotting/main_fig1/plot-qv-estimates.ipynb|20241206T1049
sample	sequence	merqury_error_kmer	merqury_total_kmer	merqury_qv_est	merqury_error_rate	asm_unit	assembler	seq_length	variant_adj_length	variant_num_errors	variant_qv_est	assembly
HG01457	h1tg000051l#1-5103003	5	5102983	73.3107	4.66581e-08	hap1	hifiasm	5103003	5103003	17	55.0	HG01457.hsm-ps-sseq
HG01457	h1tg000052l#1-149353	0	149333	99.0	0.0	hap1	hifiasm	149353	149353	1	52.0	HG01457.hsm-ps-sseq
HG01457	h1tg000053l#1-17763954	894	17763934	56.2041	2.39657e-06	hap1	hifiasm	17763954	17763954	99	53.0	HG01457.hsm-ps-sseq
HG01457	h1tg000055l#1-37459020	1513	37459000	57.1593	1.92341e-06	hap1	hifiasm	37459020	37459020	126	55.0	HG01457.hsm-ps-sseq
HG01457	h1tg000056l#1-2209205	471	2209185	49.9339	1.01534e-05	hap1	hifiasm	2209205	2209205	187	41.0	HG01457.hsm-ps-sseq
HG01457	h1tg000057l#1-3631289	2886	3631269	44.2182	3.78602e-05	hap1	hifiasm	3631289	3631289	247	42.0	HG01457.hsm-ps-sseq
HG01457	h1tg000058l#1-71773	231	71753	38.1378	0.000153539	hap1	hifiasm	71773	71773	9	39.0	HG01457.hsm-ps-sseq
HG01457	h1tg000059l#1-467367	0	467347	99.0	0.0	hap1	hifiasm	467367	467367	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000060l#1-84162	48	84142	45.6587	2.71723e-05	hap1	hifiasm	84162	84162	38	33.0	HG01457.hsm-ps-sseq
HG01457	h1tg000061l#1-5456080	125	5456060	59.6218	1.09098e-06	hap1	hifiasm	5456080	5456080	21	54.0	HG01457.hsm-ps-sseq
HG01457	h1tg000062l#1-2753350	0	2753330	99.0	0.0	hap1	hifiasm	2753350	2753350	10	54.0	HG01457.hsm-ps-sseq
HG01457	h1tg000063l#1-244265	0	244245	99.0	0.0	hap1	hifiasm	244265	244265	2	51.0	HG01457.hsm-ps-sseq
HG01457	h1tg000065l#1-648749	0	648729	99.0	0.0	hap1	hifiasm	648749	648749	3	53.0	HG01457.hsm-ps-sseq
HG01457	h1tg000066l#1-95313	38	95293	47.2141	1.89927e-05	hap1	hifiasm	95313	95313	26	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000067l#1-123586	0	123566	99.0	0.0	hap1	hifiasm	123586	123586	2	48.0	HG01457.hsm-ps-sseq
HG01457	h1tg000068l#1-552172	239	552152	46.8579	2.06162e-05	hap1	hifiasm	552172	552172	1	57.0	HG01457.hsm-ps-sseq
HG01457	h1tg000069l#1-1426848	0	1426828	99.0	0.0	hap1	hifiasm	1426848	1426848	9	52.0	HG01457.hsm-ps-sseq
HG01457	h1tg000070l#1-439696	0	439676	99.0	0.0	hap1	hifiasm	439696	439696	1	56.0	HG01457.hsm-ps-sseq
HG01457	h1tg000071l#1-108556	37	108536	47.8952	1.6236e-05	hap1	hifiasm	108556	108556	31	35.0	HG01457.hsm-ps-sseq
HG01457	h1tg000072l#1-108260	35	108240	48.1247	1.54003e-05	hap1	hifiasm	108260	108260	2	47.0	HG01457.hsm-ps-sseq
HG01457	h1tg000073l#1-2133720	11	2133700	66.0996	2.45494e-07	hap1	hifiasm	2133720	2133720	18	51.0	HG01457.hsm-ps-sseq
HG01457	h1tg000074l#1-997933	14	997913	61.7518	6.68065e-07	hap1	hifiasm	997933	997933	5	53.0	HG01457.hsm-ps-sseq
HG01457	h1tg000075l#1-363720	155	363700	46.9254	2.02982e-05	hap1	hifiasm	363720	363720	105	35.0	HG01457.hsm-ps-sseq
HG01457	h1tg000076l#1-396760	39	396740	53.2964	4.68123e-06	hap1	hifiasm	396760	396760	54	39.0	HG01457.hsm-ps-sseq
HG01457	h1tg000077l#1-1414344	81	1414324	55.6427	2.72727e-06	hap1	hifiasm	1414344	1414344	46	45.0	HG01457.hsm-ps-sseq
HG01457	h1tg000078l#1-1735475	89	1735455	56.1223	2.44213e-06	hap1	hifiasm	1735475	1735475	6	55.0	HG01457.hsm-ps-sseq
HG01457	h1tg000079l#1-101742	211	101722	40.0492	9.8873e-05	hap1	hifiasm	101742	101742	59	32.0	HG01457.hsm-ps-sseq
HG01457	h1tg000080l#1-400430	71	400410	50.7343	8.44444e-06	hap1	hifiasm	400430	400430	21	43.0	HG01457.hsm-ps-sseq
HG01457	h1tg000081l#1-68366	42	68346	45.3356	2.92714e-05	hap1	hifiasm	68366	68366	6	41.0	HG01457.hsm-ps-sseq
HG01457	h1tg000082l#1-2912137	59	2912117	60.1557	9.6478e-07	hap1	hifiasm	2912137	2912137	12	54.0	HG01457.hsm-ps-sseq
HG01457	h1tg000083l#1-436323	323	436303	44.5265	3.52653e-05	hap1	hifiasm	436323	436323	152	35.0	HG01457.hsm-ps-sseq
HG01457	h1tg000084l#1-86584	26	86564	48.4452	1.43047e-05	hap1	hifiasm	86584	86584	39	33.0	HG01457.hsm-ps-sseq
HG01457	h1tg000085l#1-141462	7	141442	56.2769	2.35673e-06	hap1	hifiasm	141462	141462	3	47.0	HG01457.hsm-ps-sseq
HG01457	h1tg000086l#1-144610	0	144590	99.0	0.0	hap1	hifiasm	144610	144610	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000087l#1-179617	0	179597	99.0	0.0	hap1	hifiasm	179617	179617	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000088l#1-53270	0	53250	99.0	0.0	hap1	hifiasm	53270	53270	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000089l#1-79138	36	79118	46.641	2.16722e-05	hap1	hifiasm	79138	79138	37	33.0	HG01457.hsm-ps-sseq
HG01457	h1tg000090l#1-1157480	16	1157460	61.816	6.5826e-07	hap1	hifiasm	1157480	1157480	2	58.0	HG01457.hsm-ps-sseq
HG01457	h1tg000091l#1-149951	0	149931	99.0	0.0	hap1	hifiasm	149951	149951	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000092l#1-50885	0	50865	99.0	0.0	hap1	hifiasm	50885	50885	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000093l#1-133411	0	133391	99.0	0.0	hap1	hifiasm	133411	133411	3	46.0	HG01457.hsm-ps-sseq
HG01457	h1tg000094l#1-90168	0	90148	99.0	0.0	hap1	hifiasm	90168	90168	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000095l#1-18522	0	18502	99.0	0.0	hap1	hifiasm	18522	18522	4	37.0	HG01457.hsm-ps-sseq
HG01457	h1tg000096l#1-72888	48	72868	45.0338	3.13777e-05	hap1	hifiasm	72888	72888	31	34.0	HG01457.hsm-ps-sseq
HG01457	h1tg000097l#1-58516	0	58496	99.0	0.0	hap1	hifiasm	58516	58516	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000098l#1-69081	107	69061	41.3175	7.38333e-05	hap1	hifiasm	69081	69081	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000099l#1-338101	0	338081	99.0	0.0	hap1	hifiasm	338101	338101	1	55.0	HG01457.hsm-ps-sseq
HG01457	h1tg000100l#1-42661	17	42641	47.2152	1.89882e-05	hap1	hifiasm	42661	42661	10	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000102l#1-148905	0	148885	99.0	0.0	hap1	hifiasm	148905	148905	1	52.0	HG01457.hsm-ps-sseq
HG01457	h1tg000103l#1-274713	0	274693	99.0	0.0	hap1	hifiasm	274713	274713	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000105l#1-205630	74	205610	47.6596	1.71413e-05	hap1	hifiasm	205630	205630	103	33.0	HG01457.hsm-ps-sseq
HG01457	h1tg000106l#1-111685	464	111665	37.0276	0.000198263	hap1	hifiasm	111685	111685	6	43.0	HG01457.hsm-ps-sseq
HG01457	h1tg000107l#1-152211	0	152191	99.0	0.0	hap1	hifiasm	152211	152211	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000108c#1-85553	0	85533	99.0	0.0	hap1	hifiasm	85553	85553	10	39.0	HG01457.hsm-ps-sseq
HG01457	h1tg000109l#1-255604	0	255584	99.0	0.0	hap1	hifiasm	255604	255604	2	51.0	HG01457.hsm-ps-sseq
HG01457	h1tg000110l#1-129238	47	129218	47.6137	1.73233e-05	hap1	hifiasm	129238	129238	66	33.0	HG01457.hsm-ps-sseq
HG01457	h1tg000111l#1-75908	46	75888	45.3951	2.88729e-05	hap1	hifiasm	75908	75908	9	39.0	HG01457.hsm-ps-sseq
HG01457	h1tg000112l#1-64950	10	64930	51.3463	7.33444e-06	hap1	hifiasm	64950	64950	9	39.0	HG01457.hsm-ps-sseq
HG01457	h1tg000113l#1-81275	0	81255	99.0	0.0	hap1	hifiasm	81275	81275	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000114l#1-111961	0	111941	99.0	0.0	hap1	hifiasm	111961	111961	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000115l#1-127649	11	127629	53.8676	4.10433e-06	hap1	hifiasm	127649	127649	56	34.0	HG01457.hsm-ps-sseq
HG01457	h1tg000116l#1-73507	0	73487	99.0	0.0	hap1	hifiasm	73507	73507	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000117l#1-39850	8	39830	50.193	9.56537e-06	hap1	hifiasm	39850	39850	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000119l#1-105368	49	105348	46.5455	2.21537e-05	hap1	hifiasm	105368	105368	29	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000120l#1-233116	154	233096	45.021	3.14705e-05	hap1	hifiasm	233116	233116	2	51.0	HG01457.hsm-ps-sseq
HG01457	h1tg000121l#1-64967	10	64947	51.3475	7.33252e-06	hap1	hifiasm	64967	64967	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000123c#1-44974	10	44954	49.7494	1.0594e-05	hap1	hifiasm	44974	44974	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000124l#1-73623	36	73603	46.3271	2.32964e-05	hap1	hifiasm	73623	73623	11	38.0	HG01457.hsm-ps-sseq
HG01457	h1tg000125l#1-75943	0	75923	99.0	0.0	hap1	hifiasm	75943	75943	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000127l#1-29024	32	29004	42.793	5.25655e-05	hap1	hifiasm	29024	29024	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000128l#1-76225	60	76205	44.2589	3.75069e-05	hap1	hifiasm	76225	76225	66	31.0	HG01457.hsm-ps-sseq
HG01457	h1tg000129l#1-93249	0	93229	99.0	0.0	hap1	hifiasm	93249	93249	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000130l#1-18219	0	18199	99.0	0.0	hap1	hifiasm	18219	18219	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000131l#1-44591	171	44571	37.3748	0.000183029	hap1	hifiasm	44591	44591	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000132l#1-27217	0	27197	99.0	0.0	hap1	hifiasm	27217	27217	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000133l#1-115831	0	115811	99.0	0.0	hap1	hifiasm	115831	115831	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000136l#1-96693	0	96673	99.0	0.0	hap1	hifiasm	96693	96693	4	44.0	HG01457.hsm-ps-sseq
HG01457	h1tg000137l#1-33354	12	33334	47.6585	1.71455e-05	hap1	hifiasm	33354	33354	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000139l#1-60641	0	60621	99.0	0.0	hap1	hifiasm	60641	60641	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000140l#1-65829	34	65809	46.0892	2.46083e-05	hap1	hifiasm	65829	65829	18	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000141l#1-86525	73	86505	43.9576	4.0201e-05	hap1	hifiasm	86525	86525	16	37.0	HG01457.hsm-ps-sseq
HG01457	h1tg000144l#1-53422	10	53402	50.4974	8.91789e-06	hap1	hifiasm	53422	53422	11	37.0	HG01457.hsm-ps-sseq
HG01457	h1tg000145l#1-101541	9	101521	53.7451	4.22168e-06	hap1	hifiasm	101541	101541	18	38.0	HG01457.hsm-ps-sseq
HG01457	h1tg000146l#1-56039	0	56019	99.0	0.0	hap1	hifiasm	56039	56039	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000147l#1-48455	358	48435	34.5196	0.000353214	hap1	hifiasm	48455	48455	7	38.0	HG01457.hsm-ps-sseq
HG01457	h1tg000148l#1-77233	0	77213	99.0	0.0	hap1	hifiasm	77233	77233	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000150l#1-33855	0	33835	99.0	0.0	hap1	hifiasm	33855	33855	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000151l#1-59328	35	59308	45.5114	2.81098e-05	hap1	hifiasm	59328	59328	22	34.0	HG01457.hsm-ps-sseq
HG01457	h1tg000152l#1-48882	0	48862	99.0	0.0	hap1	hifiasm	48882	48882	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000154l#1-22559	0	22539	99.0	0.0	hap1	hifiasm	22559	22559	7	35.0	HG01457.hsm-ps-sseq
HG01457	h1tg000155l#1-49723	0	49703	99.0	0.0	hap1	hifiasm	49723	49723	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000156l#1-66644	0	66624	99.0	0.0	hap1	hifiasm	66644	66644	1	48.0	HG01457.hsm-ps-sseq
HG01457	h1tg000157l#1-75624	18	75604	49.4544	1.13386e-05	hap1	hifiasm	75624	75624	29	34.0	HG01457.hsm-ps-sseq
HG01457	h1tg000159l#1-25636	0	25616	99.0	0.0	hap1	hifiasm	25636	25636	5	37.0	HG01457.hsm-ps-sseq
HG01457	h1tg000160l#1-80814	0	80794	99.0	0.0	hap1	hifiasm	80814	80814	20	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000161l#1-56736	12	56716	49.967	1.00763e-05	hap1	hifiasm	56736	56736	1	48.0	HG01457.hsm-ps-sseq
HG01457	h1tg000162l#1-26168	0	26148	99.0	0.0	hap1	hifiasm	26168	26168	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000165l#1-76478	32	76458	47.0041	1.9934e-05	hap1	hifiasm	76478	76478	11	38.0	HG01457.hsm-ps-sseq
HG01457	h1tg000166l#1-21954	10	21934	46.6324	2.17149e-05	hap1	hifiasm	21954	21954	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000167l#1-44376	9	44356	50.1489	9.66302e-06	hap1	hifiasm	44376	44376	10	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000168l#1-29551	0	29531	99.0	0.0	hap1	hifiasm	29551	29551	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000169l#1-39776	10	39756	49.2157	1.19793e-05	hap1	hifiasm	39776	39776	1	46.0	HG01457.hsm-ps-sseq
HG01457	h1tg000170l#1-68565	0	68545	99.0	0.0	hap1	hifiasm	68565	68565	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000171l#1-37952	0	37932	99.0	0.0	hap1	hifiasm	37952	37952	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000172l#1-22378	0	22358	99.0	0.0	hap1	hifiasm	22378	22378	1	43.0	HG01457.hsm-ps-sseq
HG01457	h1tg000174l#1-92416	0	92396	99.0	0.0	hap1	hifiasm	92416	92416	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000175l#1-17093	0	17073	99.0	0.0	hap1	hifiasm	17093	17093	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000176l#1-13374	0	13354	99.0	0.0	hap1	hifiasm	13374	13374	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000177l#1-27546	19	27526	44.8307	3.28802e-05	hap1	hifiasm	27546	27546	6	37.0	HG01457.hsm-ps-sseq
HG01457	h1tg000178l#1-24651	0	24631	99.0	0.0	hap1	hifiasm	24651	24651	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000179l#1-20893	2	20873	53.4075	4.56295e-06	hap1	hifiasm	20893	20893	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000180l#1-33434	0	33414	99.0	0.0	hap1	hifiasm	33434	33434	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000181l#1-54309	20	54289	47.5582	1.75459e-05	hap1	hifiasm	54309	54309	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000183l#1-23994	0	23974	99.0	0.0	hap1	hifiasm	23994	23994	9	34.0	HG01457.hsm-ps-sseq
HG01457	h1tg000184l#1-49154	0	49134	99.0	0.0	hap1	hifiasm	49154	49154	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000185c#1-44756	9	44736	50.1859	9.58093e-06	hap1	hifiasm	44756	44756	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000186l#1-22755	0	22735	99.0	0.0	hap1	hifiasm	22755	22755	8	35.0	HG01457.hsm-ps-sseq
HG01457	h1tg000187l#1-37962	10	37942	49.0129	1.25521e-05	hap1	hifiasm	37962	37962	1	46.0	HG01457.hsm-ps-sseq
HG01457	h1tg000188l#1-36521	0	36501	99.0	0.0	hap1	hifiasm	36521	36521	52	28.0	HG01457.hsm-ps-sseq
HG01457	h1tg000189l#1-41120	25	41100	45.38	2.89738e-05	hap1	hifiasm	41120	41120	14	35.0	HG01457.hsm-ps-sseq
HG01457	h1tg000190l#1-47385	0	47365	99.0	0.0	hap1	hifiasm	47385	47385	4	41.0	HG01457.hsm-ps-sseq
HG01457	h1tg000192l#1-31117	0	31097	99.0	0.0	hap1	hifiasm	31117	31117	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000193l#1-33673	0	33653	99.0	0.0	hap1	hifiasm	33673	33673	1	45.0	HG01457.hsm-ps-sseq
HG01457	h1tg000194l#1-36912	10	36892	48.891	1.29094e-05	hap1	hifiasm	36912	36912	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000195l#1-25587	0	25567	99.0	0.0	hap1	hifiasm	25587	25587	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000196l#1-16639	0	16619	99.0	0.0	hap1	hifiasm	16639	16639	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000197l#1-22534	0	22514	99.0	0.0	hap1	hifiasm	22534	22534	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000198l#1-53764	583	53744	32.8463	0.000519246	hap1	hifiasm	53764	53764	3	43.0	HG01457.hsm-ps-sseq
HG01457	h1tg000199l#1-16545	0	16525	99.0	0.0	hap1	hifiasm	16545	16545	4	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000200l#1-28258	0	28238	99.0	0.0	hap1	hifiasm	28258	28258	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000201l#1-35785	10	35765	48.7562	1.33162e-05	hap1	hifiasm	35785	35785	10	36.0	HG01457.hsm-ps-sseq
HG01457	h1tg000202l#1-23005	0	22985	99.0	0.0	hap1	hifiasm	23005	23005	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000203l#1-30391	0	30371	99.0	0.0	hap1	hifiasm	30391	30391	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000204l#1-30227	0	30207	99.0	0.0	hap1	hifiasm	30227	30227	1	45.0	HG01457.hsm-ps-sseq
HG01457	h1tg000206l#1-17385	0	17365	99.0	0.0	hap1	hifiasm	17385	17385	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000207l#1-21564	61	21544	38.6963	0.000135011	hap1	hifiasm	21564	21564	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000208l#1-13172	0	13152	99.0	0.0	hap1	hifiasm	13172	13172	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000209l#1-20371	0	20351	99.0	0.0	hap1	hifiasm	20371	20371	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000210l#1-47466	508	47446	32.9033	0.000512471	hap1	hifiasm	47466	47466	0	99.0	HG01457.hsm-ps-sseq
HG01457	h1tg000211l#1-15149	0	15129	99.0	0.0	hap1	hifiasm	15149	15149	0	99.0	HG01457.hsm-ps-sseq
HG01457	h2tg000001l#1-111818503	1583	111818483	61.7125	6.74141e-07	hap2	hifiasm	111818503	111818503	531	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000002l#1-27764592	390	27764572	61.7464	6.68894e-07	hap2	hifiasm	27764592	27764592	90	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000002l#27764673-56605348	1388	28840656	56.3983	2.29179e-06	hap2	hifiasm	28840676	28840676	349	49.0	HG01457.hsm-ps-sseq
HG01457	h2tg000003l#1-5418138	0	5418118	99.0	0.0	hap2	hifiasm	5418138	5418138	4	61.0	HG01457.hsm-ps-sseq
HG01457	h2tg000004l#1-128448922	2530	128448902	60.2783	9.3794e-07	hap2	hifiasm	128448922	128448922	675	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000005l#1-58007601	1228	58007581	59.965	1.00809e-06	hap2	hifiasm	58007601	58007601	601	50.0	HG01457.hsm-ps-sseq
HG01457	h2tg000006l#1-99494194	1281	99494174	62.1247	6.13105e-07	hap2	hifiasm	99494194	99494194	512	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000007l#1-111122613	2289	111122593	60.0837	9.80908e-07	hap2	hifiasm	111122613	111122613	473	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000008l#1-145535856	1621	145535836	62.754	5.30391e-07	hap2	hifiasm	145535856	145535856	631	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000009l#1-1620372	13	1620352	64.1788	3.82047e-07	hap2	hifiasm	1620372	1620372	16	50.0	HG01457.hsm-ps-sseq
HG01457	h2tg000010l#1-134359712	2706	134359692	60.1816	9.59055e-07	hap2	hifiasm	134359712	134359712	602	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000011l#1-145545308	2173	145545288	61.4815	7.1096e-07	hap2	hifiasm	145545308	145545308	691	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000012l#1-31837884	299	31837864	63.4949	4.47208e-07	hap2	hifiasm	31837884	31837884	174	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000013l#1-29319343	408	29319323	61.7871	6.62659e-07	hap2	hifiasm	29319343	29319343	76	56.0	HG01457.hsm-ps-sseq
HG01457	h2tg000014l#1-128186727	2129	128186707	61.0188	7.90891e-07	hap2	hifiasm	128186727	128186727	655	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000015l#1-26022877	355	26022857	61.8734	6.49616e-07	hap2	hifiasm	26022877	26022877	53	57.0	HG01457.hsm-ps-sseq
HG01457	h2tg000016l#1-109177785	1430	109177765	62.0501	6.23714e-07	hap2	hifiasm	109177785	109177785	664	52.0	HG01457.hsm-ps-sseq
HG01457	h2tg000017l#1-31492358	347	31492338	62.8009	5.24696e-07	hap2	hifiasm	31492358	31492358	111	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000018l#1-152698655	1919	152698635	62.2298	5.98443e-07	hap2	hifiasm	152698655	152698655	671	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000019l#1-90109158	1617	90109138	60.6827	8.54527e-07	hap2	hifiasm	90109158	90109158	454	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000020l#1-18810046	224	18810026	62.4636	5.67077e-07	hap2	hifiasm	18810046	18810046	83	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000021l#1-78522348	1954	78522328	59.2628	1.185e-06	hap2	hifiasm	78522348	78522348	262	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000022l#1-78708234	1190	78708214	61.4269	7.19964e-07	hap2	hifiasm	78708234	78708234	310	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000023l#1-111417558	2268	111417538	60.1353	9.69336e-07	hap2	hifiasm	111417558	111417558	710	52.0	HG01457.hsm-ps-sseq
HG01457	h2tg000024l#1-52993194	471	52993174	63.7342	4.23237e-07	hap2	hifiasm	52993194	52993194	178	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000025l#1-57106628	1269	57106608	59.7544	1.05818e-06	hap2	hifiasm	57106628	57106628	169	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000026l#1-73126249	799	73126229	62.8374	5.20303e-07	hap2	hifiasm	73126249	73126249	279	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000027l#1-93583785	1798	93583765	60.3863	9.149e-07	hap2	hifiasm	93583785	93583785	309	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000027l#93583830-140424364	2074	46840515	56.7602	2.10852e-06	hap2	hifiasm	46840535	46840535	511	50.0	HG01457.hsm-ps-sseq
HG01457	h2tg000028l#1-60835694	1178	60835674	60.3523	9.22087e-07	hap2	hifiasm	60835694	60835694	339	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000029l#1-833477	9	833457	62.8886	5.14212e-07	hap2	hifiasm	833477	833477	0	99.0	HG01457.hsm-ps-sseq
HG01457	h2tg000029l#833514-69626243	1804	68792710	59.0352	1.24876e-06	hap2	hifiasm	68792730	68792730	203	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000030l#1-70020547	1295	70020527	60.5517	8.80702e-07	hap2	hifiasm	70020547	70020547	447	52.0	HG01457.hsm-ps-sseq
HG01457	h2tg000031l#1-5376739	157	5376719	58.5683	1.39049e-06	hap2	hifiasm	5376739	5376739	56	50.0	HG01457.hsm-ps-sseq
HG01457	h2tg000032l#1-15789602	512	15789582	58.1131	1.54414e-06	hap2	hifiasm	15789602	15789602	70	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000033l#1-34288157	223	34288137	65.0906	3.09701e-07	hap2	hifiasm	34288157	34288157	143	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000034l#1-10430748	2380	10430728	49.6391	1.08665e-05	hap2	hifiasm	10430748	10430748	49	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000035l#1-46097992	1523	46097972	58.0319	1.57328e-06	hap2	hifiasm	46097992	46097992	163	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000036l#1-28112326	738	28112306	59.0305	1.2501e-06	hap2	hifiasm	28112326	28112326	124	54.0	HG01457.hsm-ps-sseq
HG01457	h2tg000037l#1-19603714	380	19603694	60.3477	9.23061e-07	hap2	hifiasm	19603714	19603714	62	55.0	HG01457.hsm-ps-sseq
HG01457	h2tg000038l#1-2669154	162	2669134	55.3906	2.89027e-06	hap2	hifiasm	2669154	2669154	5	57.0	HG01457.hsm-ps-sseq
HG01457	h2tg000038l#2669198-62089654	1612	59420437	58.8878	1.29186e-06	hap2	hifiasm	59420457	59420457	310	53.0	HG01457.hsm-ps-sseq
HG01457	h2tg000039l#1-4319516	0	4319496	99.0	0.0	hap2	hifiasm	4319516	4319516	31	51.0	HG01457.hsm-ps-sseq
HG01457	h2tg000040l#1-10815702	624	10815682	55.6108	2.74741e-06	hap2	hifiasm	10815702	10815702	149	49.0	HG01457.hsm-ps-sseq
HG01457	h2tg000041l#1-14704989	551	14704969	57.4852	1.78433e-06	hap2	hifiasm	14704989	14704989	218	48.0	HG01457.hsm-ps-sseq
HG01457	h2tg000042l#1-37348678	910	37348658	59.3545	1.16025e-06	hap2	hifiasm	37348678	37348678	73	57.0	HG01457.hsm-ps-sseq
HG01457	h2tg000043l#1-2399201	1	2399181	77.0228	1.9848e-08	hap2	hifiasm	2399201	2399201	4	58.0	HG01457.hsm-ps-sseq
HG01457	h2tg000044l#1-34611732	1320	34611712	57.4086	1.8161e-06	hap2	hifiasm	34611732	34611732	172	53.0	HG01457.hsm-ps-sseq
